id,title,type,release_year,decade,age_certification,runtime,runtime_is_missing,seasons,imdb_score,imdb_votes,tmdb_score,tmdb_popularity,has_any_rating,primary_genre,genre_count,primary_country,country_count
tm292837,The Bar,MOVIE,2017,2010,Not Rated,102,0,,6.3,26370.0,6.3,11.671,1,horror,5,ES,1
ts81542,The Hollow,SHOW,2018,2010,TV-Y7,24,0,2.0,7.1,4266.0,7.1,10.299,1,comedy,5,CA,1
tm351101,Errementari: The Blacksmith and the Devil,MOVIE,2018,2010,Not Rated,98,0,,6.4,11653.0,6.377,15.977,1,drama,5,ES,2
tm328443,Illang: The Wolf Brigade,MOVIE,2018,2010,R,139,0,,5.9,5138.0,6.4,17.354,1,action,4,KR,1
tm367065,Shirkers,MOVIE,2018,2010,Not Rated,96,0,,7.4,5145.0,7.5,6.081,1,documentation,1,SG,3
tm281935,A Bad Moms Christmas,MOVIE,2017,2010,R,104,0,,5.6,49478.0,6.3,20.005,1,comedy,1,US,1
ts79157,B: The Beginning,SHOW,2018,2010,TV-MA,25,0,2.0,7.1,4844.0,7.8,18.671,1,scifi,8,JP,1
ts57964,Hotel Transylvania: The Series,SHOW,2017,2010,TV-Y7,15,0,2.0,5.3,717.0,7.2,17.661,1,family,5,US,1
tm439484,Welcome Home,MOVIE,2018,2010,R,97,0,,5.2,7597.0,5.2,24.328,1,thriller,4,US,1
ts84930,The Hook Up Plan,SHOW,2018,2010,TV-14,27,0,3.0,7.1,5386.0,7.7,11.69,1,comedy,2,FR,1
tm306301,Piercing,MOVIE,2018,2010,R,82,0,,5.5,7598.0,5.8,8.611,1,thriller,2,US,2
tm139545,The Outsider,MOVIE,2018,2010,R,120,0,,6.2,25608.0,6.2,11.155,1,drama,4,US,1
ts83906,Car Masters: Rust to Riches,SHOW,2018,2010,TV-PG,37,0,4.0,8.4,10058.0,7.7,18.216,1,reality,1,US,1
tm374454,Indian Horse,MOVIE,2018,2010,PG-13,96,0,,7.2,2171.0,7.3,6.194,1,drama,2,CA,1
ts78382,On My Block,SHOW,2018,2010,TV-14,29,0,4.0,7.9,16106.0,8.5,31.784,1,comedy,2,US,1
ts80519,Spy Kids: Mission Critical,SHOW,2018,2010,TV-Y7,25,0,3.0,4.7,382.0,8.4,7.221,1,animation,9,US,1
tm423373,Andhadhun,MOVIE,2018,2010,R,139,0,,8.2,90237.0,7.7,13.893,1,thriller,5,IN,1
tm349800,Unicorn Store,MOVIE,2017,2010,Not Rated,92,0,,5.5,19444.0,6.0,8.72,1,drama,3,US,1
ts77600,Hot Date,SHOW,2017,2010,TV-MA,19,0,2.0,7.1,633.0,6.6,1.692,1,comedy,1,US,1
tm284015,My Happy Family,MOVIE,2017,2010,Not Rated,119,0,,7.4,3865.0,6.9,3.593,1,drama,1,GE,3
ts83540,Paradise PD,SHOW,2018,2010,TV-MA,27,0,4.0,6.8,17779.0,7.6,29.709,1,comedy,4,US,1
ts56201,Cloudy with a Chance of Meatballs,SHOW,2017,2010,TV-Y7,11,0,2.0,3.4,750.0,5.6,8.75,1,action,6,CA,1
tm289181,Newness,MOVIE,2017,2010,Not Rated,112,0,,6.3,16654.0,6.1,34.214,1,romance,2,US,1
tm312767,Monster High: Electrified,MOVIE,2017,2010,PG,72,0,,5.3,320.0,7.2,20.596,1,family,3,US,1
tm436470,No Escape Room,MOVIE,2018,2010,Not Rated,85,0,,5.0,4403.0,6.342,16.09,1,thriller,2,US,1
ts55491,Somewhere Between,SHOW,2017,2010,TV-14,42,0,1.0,6.2,5957.0,6.5,14.04,1,drama,3,US,1
ts84243,Baby,SHOW,2018,2010,TV-MA,45,0,3.0,6.8,11202.0,8.0,38.201,1,drama,1,IT,1
ts57822,Sick Note,SHOW,2017,2010,TV-MA,24,0,2.0,6.7,7550.0,7.1,8.196,1,comedy,2,GB,1
ts79020,Hitler's Circle of Evil,SHOW,2018,2010,TV-14,52,0,1.0,8.0,4322.0,7.5,5.542,1,documentation,3,GB,1
ts84779,Haunted,SHOW,2018,2010,TV-MA,25,0,3.0,4.6,3193.0,7.0,19.435,1,documentation,3,US,1
tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,2018,2010,Not Rated,94,0,,7.9,1285.0,7.7,3.925,1,documentation,2,US,1
ts83561,Immortals,SHOW,2018,2010,TV-MA,47,0,1.0,5.4,3087.0,6.5,13.712,1,scifi,6,TR,1
tm370392,The Week Of,MOVIE,2018,2010,PG-13,116,0,,5.2,21855.0,5.4,10.24,1,comedy,1,US,1
tm300184,iBoy,MOVIE,2017,2010,Not Rated,90,0,,6.0,22594.0,6.0,14.284,1,scifi,4,GB,1
ts58225,The Standups,SHOW,2017,2010,TV-MA,30,0,3.0,6.6,1259.0,5.8,2.314,1,comedy,1,US,1
tm414962,May the Devil Take You,MOVIE,2018,2010,R,110,0,,5.9,4249.0,6.2,13.478,1,thriller,2,ID,1
ts55581,The Bride of Habaek,SHOW,2017,2010,TV-14,67,0,1.0,6.9,2819.0,7.3,60.517,1,drama,4,KR,1
tm370436,The Breaker Upperers,MOVIE,2018,2010,Not Rated,82,0,,5.9,6123.0,5.2,7.605,1,comedy,1,NZ,1
ts81318,When Heroes Fly,SHOW,2018,2010,Not Rated,48,0,1.0,7.2,3184.0,7.2,12.196,1,war,3,IL,1
ts56718,El Chapo,SHOW,2017,2010,TV-MA,44,0,3.0,7.8,18229.0,7.5,114.888,1,drama,4,US,1
ts89130,If I Hadn't Met You,SHOW,2018,2010,TV-MA,52,0,1.0,7.7,2283.0,6.9,4.495,1,thriller,5,ES,1
tm307910,What the Health,MOVIE,2017,2010,Not Rated,97,0,,7.4,28911.0,7.0,8.27,1,documentation,1,US,1
ts82218,Hi Score Girl,SHOW,2018,2010,TV-PG,27,0,2.0,8.0,2002.0,8.2,13.722,1,comedy,4,JP,1
tm321596,The Long Dumb Road,MOVIE,2018,2010,R,90,0,,6.1,3220.0,5.6,3.823,1,comedy,1,US,1
tm351214,Long Shot,MOVIE,2017,2010,Not Rated,40,0,,7.4,7857.0,7.3,4.708,1,documentation,3,US,1
tm324870,Dude,MOVIE,2018,2010,Not Rated,90,0,,5.2,6873.0,5.5,10.798,1,comedy,2,US,1
tm406111,The Debt Collector,MOVIE,2018,2010,Not Rated,95,0,,5.8,7541.0,5.9,29.382,1,action,2,US,2
ts81918,Sugar Rush,SHOW,2018,2010,TV-PG,51,0,3.0,7.0,1516.0,7.0,8.74,1,reality,1,US,1
ts85686,The Casketeers,SHOW,2018,2010,TV-14,22,0,5.0,7.4,459.0,6.3,3.095,1,reality,2,NZ,1
tm298339,Handsome Devil,MOVIE,2017,2010,Not Rated,95,0,,7.0,14290.0,7.1,12.021,1,drama,4,IE,1
tm245937,Win It All,MOVIE,2017,2010,Not Rated,88,0,,6.2,9309.0,5.7,5.181,1,comedy,1,US,1
tm464542,Tottaa Pataaka Item Maal,MOVIE,2018,2010,Not Rated,107,0,,7.6,7911.0,5.0,3.231,1,drama,1,IN,1
tm356742,Trolls Holiday,MOVIE,2017,2010,PG,26,0,,6.1,2764.0,6.7,21.838,1,fantasy,5,,0
tm351216,Joan Didion: The Center Will Not Hold,MOVIE,2017,2010,Not Rated,92,0,,7.4,2622.0,7.1,5.069,1,documentation,1,US,1
ts83360,The Guest,SHOW,2018,2010,TV-MA,66,0,1.0,8.1,1578.0,8.2,7.293,1,drama,5,KR,1
tm298846,The Incredible Jessica James,MOVIE,2017,2010,Not Rated,83,0,,6.5,7667.0,6.2,9.638,1,romance,2,US,1
tm414709,Siberia,MOVIE,2018,2010,R,104,0,,4.3,15369.0,4.8,22.0,1,romance,4,CA,3
ts79045,Ugly Delicious,SHOW,2018,2010,TV-MA,51,0,2.0,7.8,3539.0,7.4,4.452,1,documentation,1,US,1
tm367250,The Resistance Banker,MOVIE,2018,2010,R,124,0,,6.9,9470.0,6.7,12.425,1,drama,3,NL,1
tm411507,John Mulaney: Kid Gorgeous at Radio City,MOVIE,2018,2010,R,64,0,,7.9,7933.0,8.0,5.009,1,comedy,1,US,1
ts39016,Girlboss,SHOW,2017,2010,TV-MA,27,0,1.0,6.9,17848.0,6.7,10.009,1,comedy,1,US,1
ts75749,Because This Is My First Life,SHOW,2017,2010,TV-14,69,0,1.0,8.1,4656.0,8.6,17.121,1,drama,3,KR,1
ts76486,Just Between Lovers,SHOW,2017,2010,TV-14,73,0,1.0,8.2,1979.0,8.2,20.502,1,drama,2,KR,1
tm327199,The Saint,MOVIE,2017,2010,PG-13,92,0,,4.9,6669.0,5.3,19.06,1,crime,2,US,1
tm409766,In Darkness,MOVIE,2018,2010,Not Rated,100,0,,5.7,13248.0,6.0,14.317,1,thriller,1,GB,2
ts79026,The Innocents,SHOW,2018,2010,TV-MA,46,0,2.0,6.2,5804.0,6.1,20.691,1,scifi,5,GB,1
ts87043,Transformers: Rescue Bots Academy,SHOW,2018,2010,TV-Y,12,0,2.0,6.2,108.0,10.0,2.572,1,animation,5,,0
ts55194,Bill Nye Saves the World,SHOW,2017,2010,TV-14,32,0,3.0,3.5,7233.0,3.7,8.356,1,comedy,1,US,1
ts82892,I Am a Killer,SHOW,2018,2010,TV-MA,50,0,3.0,7.4,3977.0,7.2,5.641,1,documentation,2,GB,1
tm420797,Sierra Burgess Is a Loser,MOVIE,2018,2010,PG-13,105,0,,5.8,38841.0,6.3,14.072,1,romance,3,US,1
tm438502,Sad Hill Unearthed,MOVIE,2017,2010,Not Rated,86,0,,7.4,1613.0,7.0,6.121,1,documentation,2,ES,1
tm411958,Ibiza,MOVIE,2018,2010,Not Rated,94,0,,5.2,17517.0,5.7,9.813,1,comedy,2,US,1
tm322243,Shimmer Lake,MOVIE,2017,2010,Not Rated,83,0,,6.3,14098.0,5.9,20.508,1,thriller,7,CA,2
ts75355,Suburra: Blood on Rome,SHOW,2017,2010,TV-MA,48,0,3.0,7.9,14528.0,7.463,23.46,1,drama,4,IT,1
tm305437,Hey Arnold! The Jungle Movie,MOVIE,2017,2010,Not Rated,81,0,,7.5,3183.0,7.7,16.413,1,animation,5,US,1
ts76417,Tabula Rasa,SHOW,2017,2010,TV-MA,52,0,1.0,8.0,10233.0,7.8,7.903,1,drama,4,BE,1
ts57080,Spirit: Riding Free,SHOW,2017,2010,TV-Y7,23,0,11.0,6.4,1012.0,8.3,15.689,1,action,7,US,1
ts53367,Little Witch Academia,SHOW,2017,2010,TV-PG,25,0,1.0,7.9,3147.0,8.3,13.06,1,scifi,7,JP,1
tm312577,Fullmetal Alchemist,MOVIE,2017,2010,PG-13,135,0,,5.2,19493.0,5.3,15.705,1,fantasy,3,JP,1
tm413049,Animal World,MOVIE,2018,2010,R,125,0,,6.4,4447.0,7.2,24.922,1,thriller,6,CN,1
ts81885,The Good Cop,SHOW,2018,2010,TV-PG,46,0,1.0,6.9,5732.0,6.4,8.714,1,drama,4,US,1
ts80617,The Protector,SHOW,2018,2010,TV-MA,44,0,4.0,6.5,34629.0,7.3,24.058,1,action,4,TR,1
tm346467,Wheelman,MOVIE,2017,2010,R,82,0,,6.4,20351.0,6.1,15.282,1,action,3,US,1
ts77787,Pop Team Epic,SHOW,2018,2010,TV-MA,23,0,2.0,6.9,844.0,7.3,7.074,1,comedy,2,JP,1
ts53101,Voice,SHOW,2017,2010,TV-14,63,0,4.0,7.6,1994.0,6.9,17.025,1,crime,3,KR,1
tm299790,Cristela Alonzo: Lower Classy,MOVIE,2017,2010,Not Rated,66,0,,6.4,845.0,6.2,3.336,1,comedy,1,US,1
tm219258,Brain on Fire,MOVIE,2017,2010,PG-13,88,0,,6.6,21444.0,7.1,12.009,1,drama,2,CA,2
ts85034,Patriot Act with Hasan Minhaj,SHOW,2018,2010,TV-MA,25,0,6.0,8.2,7327.0,7.3,9.203,1,comedy,1,US,1
tm266652,Bleach,MOVIE,2018,2010,PG-13,108,0,,6.4,11406.0,6.6,25.802,1,fantasy,2,JP,1
ts82372,The Epic Tales of Captain Underpants,SHOW,2018,2010,TV-Y7,24,0,4.0,6.6,931.0,8.5,11.851,1,animation,4,US,1
ts83232,The Mire,SHOW,2018,2010,TV-MA,54,0,2.0,7.0,4355.0,6.8,13.039,1,drama,3,PL,1
tm244368,You Get Me,MOVIE,2017,2010,Not Rated,89,0,,4.7,12740.0,5.6,20.089,1,thriller,4,US,1
ts77799,Rotten,SHOW,2018,2010,TV-MA,56,0,2.0,7.2,3716.0,7.4,6.812,1,documentation,1,US,1
ts86814,Murder Mountain,SHOW,2018,2010,TV-MA,43,0,1.0,6.8,3134.0,6.9,2.589,1,crime,2,US,1
tm419733,"My Teacher, My Obsession",MOVIE,2018,2010,Not Rated,105,0,,4.4,2354.0,5.0,25.407,1,thriller,2,US,1
tm352774,Voyeur,MOVIE,2017,2010,R,95,0,,6.1,6097.0,6.0,9.593,1,documentation,3,US,1
tm406881,Bathtubs Over Broadway,MOVIE,2018,2010,PG-13,87,0,,7.6,1089.0,8.0,2.742,1,comedy,3,US,1
ts80720,Scissor Seven,SHOW,2018,2010,TV-PG,16,0,3.0,8.6,311.0,8.9,82.499,1,comedy,6,CN,1
tm317110,Psychokinesis,MOVIE,2018,2010,Not Rated,101,0,,5.9,5643.0,6.157,23.968,1,fantasy,3,KR,1
ts78507,Alexa & Katie,SHOW,2018,2010,TV-Y7,25,0,4.0,7.4,4885.0,8.3,32.166,1,comedy,2,US,1
ts90994,Chip and Potato,SHOW,2018,2010,TV-Y,17,0,3.0,6.3,158.0,9.8,8.971,1,animation,1,US,1
tm437608,Adam Sandler: 100% Fresh,MOVIE,2018,2010,R,73,0,,7.5,5178.0,7.3,12.969,1,comedy,2,US,1
ts85175,Girl from Nowhere,SHOW,2018,2010,TV-MA,44,0,2.0,7.6,4201.0,8.5,45.88,1,drama,5,TH,1
tm407827,Girl,MOVIE,2018,2010,R,105,0,,7.1,14356.0,7.2,15.457,1,drama,2,NL,2
tm326723,The Polka King,MOVIE,2017,2010,Not Rated,95,0,,5.9,10568.0,5.515,8.066,1,comedy,3,US,1
ts81757,The House of Flowers,SHOW,2018,2010,TV-MA,31,0,3.0,7.6,7813.0,7.8,31.664,1,comedy,2,MX,1
tm241990,Blame!,MOVIE,2017,2010,PG-13,106,0,,6.6,8044.0,6.4,31.452,1,scifi,5,JP,1
tm285356,First They Killed My Father,MOVIE,2017,2010,R,136,0,,7.2,17871.0,7.4,11.844,1,war,3,US,2
ts75157,The Magic School Bus Rides Again,SHOW,2017,2010,TV-Y,25,0,3.0,6.2,825.0,6.3,10.885,1,animation,3,US,1
tm324820,MFKZ,MOVIE,2018,2010,R,95,0,,6.7,4412.0,7.1,7.664,1,scifi,6,FR,2
ts53693,The Worst Witch,SHOW,2017,2010,TV-Y7,28,0,4.0,7.2,2437.0,7.7,49.402,1,scifi,4,GB,1
ts85138,Dogs,SHOW,2018,2010,TV-PG,50,0,2.0,8.0,1282.0,8.3,3.54,1,documentation,3,US,1
ts83251,Magic for Humans,SHOW,2018,2010,TV-14,23,0,3.0,7.1,3346.0,6.7,6.964,1,reality,2,US,1
ts55348,QB1: Beyond the Lights,SHOW,2017,2010,TV-14,32,0,3.0,7.7,905.0,7.0,2.01,1,drama,4,US,1
tm330869,Show Dogs,MOVIE,2018,2010,PG,92,0,,3.8,4704.0,6.1,11.664,1,comedy,3,US,2
ts83763,Black Earth Rising,SHOW,2018,2010,TV-MA,59,0,1.0,7.4,4917.0,7.1,5.831,1,drama,3,GB,1
ts86682,7 Days Out,SHOW,2018,2010,TV-PG,47,0,1.0,6.7,544.0,9.0,0.663,1,documentation,1,US,1
tm285340,Girlfriend's Day,MOVIE,2017,2010,Not Rated,70,0,,5.2,4381.0,4.8,8.861,1,comedy,2,US,1
ts78217,Welcome to the Family,SHOW,2018,2010,TV-MA,48,0,2.0,6.6,455.0,7.4,5.935,1,comedy,1,ES,1
tm270999,The Resurrection of Gavin Stone,MOVIE,2017,2010,PG,91,0,,6.2,2269.0,6.3,3.2,1,drama,4,US,1
ts85659,3Below: Tales of Arcadia,SHOW,2018,2010,TV-Y7,22,0,2.0,7.7,6158.0,7.7,27.194,1,scifi,6,US,1
ts77034,A Love So Beautiful,SHOW,2017,2010,TV-14,41,0,1.0,8.0,1420.0,8.4,42.708,1,comedy,2,CN,1
ts224746,Millennials,SHOW,2018,2010,TV-MA,35,0,3.0,,,8.5,2.503,1,drama,1,AR,1
tm349138,One of Us,MOVIE,2017,2010,Not Rated,95,0,,7.0,6574.0,6.9,7.349,1,documentation,1,US,1
tm448122,Taylor Swift: Reputation Stadium Tour,MOVIE,2018,2010,PG-13,125,0,,8.3,5435.0,8.2,14.519,1,music,2,US,1
ts58152,Cathedral of the Sea,SHOW,2018,2010,TV-MA,57,0,1.0,7.4,4450.0,7.1,13.03,1,drama,2,ES,1
ts83537,Signs,SHOW,2018,2010,TV-MA,46,0,2.0,6.3,1676.0,7.0,8.337,1,crime,3,PL,1
ts55939,Bonus Family,SHOW,2017,2010,Not Rated,44,0,4.0,2.9,16.0,7.3,11.3,1,drama,7,SE,1
ts85968,Nicky Jam: El Ganador,SHOW,2018,2010,Not Rated,44,0,1.0,7.7,1151.0,7.3,27.568,1,drama,2,PR,1
tm315584,Godzilla: Planet of the Monsters,MOVIE,2017,2010,PG-13,89,0,,6.0,8548.0,6.3,15.942,1,scifi,3,JP,1
tm420334,Like Father,MOVIE,2018,2010,R,103,0,,6.1,21378.0,6.3,8.815,1,drama,2,US,1
ts75620,Black,SHOW,2017,2010,TV-MA,78,0,2.0,7.9,3891.0,8.0,39.083,1,scifi,8,KR,1
tm282910,Fireworks,MOVIE,2017,2010,PG-13,90,0,,5.6,3147.0,6.5,56.866,1,drama,7,JP,1
ts58175,She's Gotta Have It,SHOW,2017,2010,TV-MA,35,0,2.0,6.7,4695.0,6.6,6.031,1,comedy,1,US,1
tm425138,Godzilla: The Planet Eater,MOVIE,2018,2010,PG,91,0,,5.0,4196.0,6.5,34.899,1,scifi,5,JP,1
tm307515,Amar,MOVIE,2017,2010,Not Rated,105,0,,5.1,4459.0,5.0,5.105,1,romance,3,US,2
tm244519,Birth of the Dragon,MOVIE,2017,2010,PG-13,103,0,,5.6,8220.0,5.8,23.051,1,drama,2,US,3
tm347821,Outside In,MOVIE,2018,2010,Not Rated,109,0,,6.7,4768.0,6.232,6.488,1,drama,1,US,1
ts75002,Borderliner,SHOW,2017,2010,TV-MA,49,0,1.0,6.7,4096.0,6.4,7.204,1,drama,6,NO,1
ts82770,Camarón Revolution,SHOW,2018,2010,TV-14,52,0,1.0,,,7.0,1.29,1,documentation,2,ES,1
tm298779,Lu Over the Wall,MOVIE,2017,2010,PG,117,0,,6.8,2269.0,7.0,8.944,1,animation,6,JP,1
ts85170,Memories of the Alhambra,SHOW,2018,2010,TV-MA,65,0,1.0,7.8,5537.0,7.9,12.047,1,scifi,5,KR,1
tm369179,Irreplaceable You,MOVIE,2018,2010,Not Rated,96,0,,6.4,9583.0,7.0,11.732,1,drama,3,US,1
ts81734,Chosen,SHOW,2018,2010,TV-14,71,0,2.0,5.2,127.0,6.5,1.566,1,action,1,CN,1
ts75981,The Royal House of Windsor,SHOW,2017,2010,TV-14,49,0,1.0,7.3,1574.0,7.4,4.357,1,documentation,3,GB,1
ts75477,The Confession Tapes,SHOW,2017,2010,TV-MA,45,0,2.0,7.5,5358.0,7.4,3.917,1,documentation,2,US,1
ts83502,Ad Vitam,SHOW,2018,2010,TV-MA,52,0,1.0,6.4,1671.0,5.8,5.334,1,scifi,3,FR,1
tm266685,Sandy Wexler,MOVIE,2017,2010,Not Rated,130,0,,5.2,17039.0,5.5,15.142,1,comedy,1,US,1
tm409618,Alex Strangelove,MOVIE,2018,2010,R,99,0,,6.3,17746.0,6.6,16.093,1,comedy,3,US,1
tm347530,Gaga: Five Foot Two,MOVIE,2017,2010,Not Rated,100,0,,7.0,12937.0,7.5,8.707,1,music,2,US,1
ts57985,Free Rein,SHOW,2017,2010,TV-G,28,0,3.0,7.0,2110.0,7.8,31.038,1,action,5,US,1
ts58297,The Indian Detective,SHOW,2017,2010,Not Rated,43,0,1.0,6.5,3123.0,6.5,4.954,1,crime,3,CA,1
ts80959,Sacred Games,SHOW,2018,2010,TV-MA,50,0,2.0,8.5,86279.0,8.1,14.613,1,action,4,IN,1
tm313974,Get Me Roger Stone,MOVIE,2017,2010,Not Rated,100,0,,7.3,7408.0,7.0,6.022,1,documentation,2,US,1
ts81821,The Queen of Flow,SHOW,2018,2010,TV-MA,45,0,2.0,7.7,1247.0,8.0,257.952,1,drama,3,CO,1
tm359103,River's Edge,MOVIE,2018,2010,Not Rated,118,0,,6.2,952.0,5.8,4.043,1,drama,2,JP,1
ts78291,Dogs of Berlin,SHOW,2018,2010,TV-MA,60,0,1.0,7.5,12617.0,7.4,10.83,1,crime,4,DE,1
tm1883,Animal Crackers,MOVIE,2017,2010,PG,105,0,,5.8,3422.0,6.3,32.235,1,animation,5,CN,3
ts81414,Meteor Garden,SHOW,2018,2010,TV-14,45,0,1.0,7.9,4033.0,8.5,52.891,1,drama,2,CN,1
ts76793,Shot in the Dark,SHOW,2017,2010,TV-MA,37,0,1.0,8.0,1795.0,7.9,1.638,1,reality,3,US,1
ts95569,Rainbow Rangers,SHOW,2018,2010,TV-Y,22,0,2.0,4.4,195.0,10.0,1.499,1,animation,3,US,1
ts78231,Unsolved: The Murders of Tupac and The Notorious B.I.G.,SHOW,2018,2010,TV-MA,45,0,1.0,7.8,7872.0,7.0,13.329,1,crime,1,US,1
ts321277,Daniel Sloss: Live Shows,SHOW,2018,2010,TV-MA,60,0,1.0,8.5,3443.0,8.2,1.694,1,comedy,1,US,1
ts83790,The Beauty Inside,SHOW,2018,2010,TV-14,59,0,1.0,7.6,2019.0,8.2,26.875,1,comedy,4,KR,1
ts228255,Cry Babies Magic Tears,SHOW,2018,2010,TV-Y,4,0,2.0,5.2,43.0,7.2,3.304,1,family,2,FR,1
ts90869,Love Daily,SHOW,2018,2010,Not Rated,18,0,1.0,6.1,157.0,7.9,4.281,1,drama,2,US,1
tm271959,Mr. Roosevelt,MOVIE,2017,2010,Not Rated,90,0,,6.2,3391.0,6.1,4.342,1,comedy,1,US,1
tm318200,Clive Davis: The Soundtrack of Our Lives,MOVIE,2017,2010,PG-13,123,0,,7.4,991.0,6.3,4.315,1,documentation,2,US,1
ts78590,The Mechanism,SHOW,2018,2010,TV-MA,46,0,2.0,8.0,36136.0,7.4,8.383,1,drama,3,BR,1
tm375912,Ricky Gervais: Humanity,MOVIE,2018,2010,R,79,0,,8.0,19752.0,7.7,8.01,1,comedy,1,GB,1
tm407775,Lady J,MOVIE,2018,2010,Not Rated,109,0,,6.8,3306.0,6.3,7.858,1,drama,3,FR,1
ts236347,Thus Spoke Kishibe Rohan,SHOW,2017,2010,TV-MA,24,0,1.0,7.5,1222.0,9.0,2.695,1,action,6,JP,1
tm436844,The Christmas Chronicles,MOVIE,2018,2010,PG,104,0,,7.0,71740.0,7.1,16.532,1,comedy,3,US,1
tm429163,The Photographer of Mauthausen,MOVIE,2018,2010,R,110,0,,6.7,10687.0,7.0,9.958,1,thriller,5,ES,1
tm308090,Bill Nye: Science Guy,MOVIE,2017,2010,Not Rated,95,0,,6.5,1222.0,6.2,2.776,1,documentation,1,US,1
ts78206,Welcome to Waikiki,SHOW,2018,2010,TV-MA,64,0,3.0,8.3,2195.0,8.6,26.059,1,drama,3,KR,1
tm427465,Quincy,MOVIE,2018,2010,Not Rated,124,0,,7.6,4551.0,7.5,7.019,1,music,2,US,1
ts131579,Thieves of the Wood,SHOW,2018,2010,TV-MA,48,0,1.0,6.8,2629.0,6.4,12.035,1,history,6,BE,1
ts83489,Blood Pact,SHOW,2018,2010,Not Rated,60,0,1.0,6.7,143.0,7.0,0.907,1,drama,2,BR,1
tm349529,Cuba and the Cameraman,MOVIE,2017,2010,Not Rated,113,0,,8.2,4859.0,7.7,7.012,1,documentation,1,CU,2
tm372318,The World Is Yours,MOVIE,2018,2010,R,94,0,,6.3,4342.0,6.8,8.637,1,comedy,3,FR,1
ts75341,Final Fantasy XIV: Dad of Light,SHOW,2017,2010,TV-PG,30,0,1.0,7.2,604.0,7.4,2.953,1,drama,1,JP,1
tm299761,Toc Toc,MOVIE,2017,2010,PG,90,0,,6.8,18865.0,7.092,16.865,1,comedy,4,ES,1
ts57811,Fate/Apocrypha,SHOW,2017,2010,TV-14,24,0,1.0,6.6,2299.0,7.7,17.023,1,scifi,5,JP,1
ts75286,Greenhouse Academy,SHOW,2017,2010,TV-PG,23,0,4.0,6.6,6133.0,8.1,16.244,1,drama,1,US,1
ts57148,Champions,SHOW,2018,2010,TV-PG,21,0,1.0,6.0,3890.0,5.5,4.61,1,comedy,1,US,1
ts83457,Cleo & Cuquin,SHOW,2018,2010,TV-Y,7,0,2.0,8.1,98.0,8.3,2.076,1,animation,2,ES,1
tm348003,Acts of Vengeance,MOVIE,2017,2010,R,87,0,,5.7,12160.0,5.899,23.289,1,drama,5,BG,2
tm219252,Carrie Pilby,MOVIE,2017,2010,Not Rated,98,0,,6.6,11694.0,6.9,8.99,1,drama,2,US,1
tm294581,The Clapper,MOVIE,2018,2010,R,89,0,,5.1,7688.0,4.8,7.843,1,comedy,2,US,1
tm290831,Fun Mom Dinner,MOVIE,2017,2010,R,81,0,,5.3,5509.0,5.8,9.742,1,comedy,1,US,1
tm425732,The Land of Steady Habits,MOVIE,2018,2010,Not Rated,98,0,,6.2,7717.0,5.4,8.104,1,drama,2,US,1
ts81526,November 13: Attack on Paris,SHOW,2018,2010,TV-MA,54,0,1.0,8.3,3137.0,8.2,4.169,1,documentation,1,FR,1
tm413557,Okko's Inn,MOVIE,2018,2010,PG,94,0,,7.0,1856.0,7.1,7.213,1,fantasy,4,JP,1
ts85837,SKY Castle,SHOW,2018,2010,TV-MA,68,0,1.0,8.6,2925.0,8.3,11.683,1,drama,1,KR,1
tm285295,Our Souls at Night,MOVIE,2017,2010,Not Rated,101,0,,6.9,13519.0,6.7,10.009,1,drama,2,US,1
ts88234,Man Like Mobeen,SHOW,2017,2010,TV-MA,22,0,3.0,8.0,2737.0,6.7,1.977,1,comedy,1,GB,1
tm366019,BuyBust,MOVIE,2018,2010,Not Rated,127,0,,5.7,1902.0,6.0,4.931,1,thriller,4,PH,1
tm350607,Escape from Mr. Lemoncello's Library,MOVIE,2017,2010,G,69,0,,5.3,465.0,5.8,6.236,1,fantasy,2,CA,2
tm434917,I Am Jonas,MOVIE,2018,2010,Not Rated,82,0,,7.0,5896.0,6.8,8.67,1,drama,3,FR,1
ts57464,Life Sentence,SHOW,2018,2010,TV-14,42,0,1.0,6.4,3899.0,6.5,7.925,1,comedy,2,US,1
tm368538,MILF,MOVIE,2018,2010,Not Rated,101,0,,4.8,6223.0,5.9,15.44,1,comedy,2,FR,1
tm445735,Springsteen On Broadway,MOVIE,2018,2010,Not Rated,153,0,,8.5,2199.0,8.0,4.117,1,music,2,US,1
tm427293,Solo,MOVIE,2018,2010,Not Rated,100,0,,5.0,2779.0,5.5,6.956,1,thriller,5,ES,1
tm353742,Bullet Head,MOVIE,2017,2010,R,94,0,,5.4,10149.0,4.9,10.812,1,thriller,4,US,2
tm311898,Small Crimes,MOVIE,2017,2010,Not Rated,95,0,,5.8,8109.0,5.4,9.738,1,drama,4,CA,2
tm326624,Unrest,MOVIE,2017,2010,Not Rated,97,0,,7.6,2904.0,7.2,3.955,1,documentation,5,US,3
ts56125,Ingobernable,SHOW,2017,2010,TV-MA,39,0,3.0,7.0,3116.0,6.5,13.874,1,war,4,MX,1
ts53399,Eternal Love,SHOW,2017,2010,TV-14,45,0,1.0,8.3,2339.0,7.8,20.099,1,scifi,5,CN,1
