person_id,name,role,title_count,avg_imdb_score,avg_tmdb_score
499793,Alvaro Freire,ACTOR,1,5.4,5.1
500107,Miguel Cane,ACTOR,1,4.9,5.0
500315,Han In-soo,ACTOR,1,7.9,8.1
500657,Salah Nazmi,ACTOR,1,7.6,7.1
501083,Ümit Belen,ACTOR,1,5.5,6.5
502529,Vincent Ropion,ACTOR,1,6.8,7.1
502650,Clift Sangra,ACTOR,1,5.5,5.7
503068,Bud Ekins,ACTOR,1,4.5,5.32
503361,Al Maini,ACTOR,1,6.2,6.2
503641,Guðbjörg Thoroddsen,ACTOR,1,6.9,6.9
503706,Monty Ross,ACTOR,1,6.7,6.71
503851,Julie Welch,ACTOR,1,5.7,5.8
503945,Sai Chand,ACTOR,2,8.0,5.65
503953,Marguerite Thiam,ACTOR,1,7.5,7.1
504201,Ben Zeller,ACTOR,1,6.7,6.75
504541,Yasuo Matsumura,ACTOR,2,7.4,7.35
504831,Ulises Di Roma,ACTOR,1,6.4,6.75
504842,Sergio Quintana,ACTOR,1,5.4,5.5
504857,Kim,ACTOR,1,6.4,5.3
504858,Master Chhotu,ACTOR,1,6.4,5.3
504922,Francisco 'Frank' Díaz,ACTOR,1,6.8,6.7
505117,Mutabaruka,ACTOR,1,7.0,6.5
505317,Barbara Townsend,ACTOR,1,6.0,6.1
505375,Jeff Blynn,ACTOR,1,6.5,6.5
505418,Jim Ishida,ACTOR,1,4.5,5.32
505645,Barry Mulholland,ACTOR,1,6.7,7.0
505944,Soraya Khoury,ACTOR,1,6.3,5.5
505945,Nabil Ismaïl,ACTOR,1,6.3,5.5
505946,Roger Hawa,ACTOR,1,6.3,5.5
506217,Simon Rouse,ACTOR,1,6.6,6.7
506245,Ronnie Commissaris,ACTOR,1,5.6,6.0
506294,Frank Michael Liu,ACTOR,1,6.6,6.6
506317,Miguel Herrera,ACTOR,1,5.4,6.6
506478,Magda El-Khatib,ACTOR,1,7.3,6.7
506672,Allen Chao,ACTOR,1,7.6,8.9
506691,Maria Pia Monicelli,ACTOR,1,8.3,8.45
506711,Yoshiyuki Asai,DIRECTOR,1,6.6,7.7
507044,Ramesh Talwar,DIRECTOR,1,6.3,
507403,Henny Youngman,ACTOR,1,8.7,8.46
507418,Gavin MacFadyen,ACTOR,1,6.9,6.6
507464,Frank Moorey,ACTOR,1,7.6,7.1
507509,Jamie Bernstein,ACTOR,1,4.9,5.7
507848,Giulio Farnese,ACTOR,1,7.0,7.1
507872,Elena Rivera,ACTOR,2,6.6,6.55
507953,Gene Reed,ACTOR,1,7.0,6.58
508062,Libero Sansavini,ACTOR,1,2.7,3.4
508434,Nancy Priddy,ACTOR,1,5.1,5.5
508745,Lee Knight,ACTOR,1,6.6,7.5
508760,Douglas Warhit,ACTOR,1,6.7,6.8
509010,Jackie Curtis,ACTOR,1,8.2,8.2
509316,Jagdish Raj,ACTOR,1,2.1,4.9
509525,Sherine,ACTOR,1,6.0,6.0
509532,Mohamed Al-Tagy,ACTOR,2,6.6,7.5
509556,Judy Marshak,ACTOR,1,7.0,8.8
509611,J.J. Wright,ACTOR,1,5.6,6.5
509943,Ruby Myers,ACTOR,1,2.1,4.9
510928,Randall Carver,ACTOR,1,7.6,7.6
511370,John Guerrasio,ACTOR,2,5.35,6.4
511526,Flo Lawrence,ACTOR,1,6.8,6.8
511536,Estelle Reiner,ACTOR,1,7.7,7.4
511558,Sajjan,ACTOR,1,2.1,4.9
511559,Gajanan Jagirdar,ACTOR,1,2.1,4.9
511561,Abhimanyu Sharma,ACTOR,1,2.1,4.9
511667,Dino Laudicina,ACTOR,1,8.7,8.46
511857,Ken Mayer,ACTOR,1,7.7,7.5
512532,Marta Holler,ACTOR,1,6.7,7.0
512941,Jody Wilson,ACTOR,1,6.9,7.4
513232,Caroline Chaniolleau,ACTOR,1,5.9,6.2
513277,Kathryn Davis,ACTOR,1,5.0,6.34
513344,Francine Roussel,ACTOR,1,6.4,6.3
514110,Chang Fu-Chien,ACTOR,2,7.6,4.6
514119,Myrna Velasco,ACTOR,1,7.1,8.2
514364,Zakir Mukhamedzhanov,ACTOR,1,6.2,6.8
514365,Latif Faiziyev,DIRECTOR,2,6.15,6.3
514537,Sreevidya Nair,ACTOR,1,,7.8
514647,Paul Hollywood,ACTOR,2,8.0,6.85
514695,Peter Orlovsky,ACTOR,1,7.6,7.2
515741,Leela Chitnis,ACTOR,1,6.6,6.0
515837,Simple Kapadia,ACTOR,1,6.1,
516112,Chuck Julian,ACTOR,1,8.3,7.8
517466,Alfred Dennis,ACTOR,1,8.1,8.0
517617,Nelly Meruane,ACTOR,1,6.2,5.8
517719,Ann Nelson,ACTOR,1,6.9,7.4
518019,Jess Walton,ACTOR,1,5.1,5.8
518197,John Kerry,ACTOR,1,5.8,5.8
518321,Uttam Kumar,ACTOR,1,4.4,6.0
518748,Baby Pinky,ACTOR,1,6.4,5.3
518816,Melody Rogers,ACTOR,1,7.6,8.0
518891,Tina French,ACTOR,1,4.4,7.6
519356,Charles Green,ACTOR,1,6.5,6.1
519534,Owen Atlas,ACTOR,2,6.1,6.45
519536,Marcus Terrell Smith,ACTOR,1,5.6,5.6
519612,Leonard Harris,ACTOR,1,8.2,8.18
519613,Gino Ardito,ACTOR,1,8.2,8.18
519614,Richard Higgs,ACTOR,1,8.2,8.18
519615,Bill Minkin,ACTOR,1,8.2,8.18
519616,Brenda Dickson,ACTOR,1,8.2,8.18
519618,Harlan Cary Poe,ACTOR,1,8.2,8.18
520121,Leslie Rivers,ACTOR,1,5.7,5.8
520600,Hamdy Ghaith,ACTOR,2,7.5,7.05
522301,A. Salaam,DIRECTOR,1,4.6,6.0
522302,Sulakshana Pandit,ACTOR,1,4.4,6.0
522397,Robert Aberdeen,ACTOR,1,7.2,7.36
522555,Carlos Camacho,ACTOR,1,,7.5
522776,Mita Ungaro,ACTOR,1,7.1,7.1
522796,Shannon Farnon,ACTOR,1,5.5,5.6
523842,Ann Queensberry,ACTOR,1,5.7,6.1
523847,Loredana Bertè,ACTOR,1,5.5,6.7
524145,Moon Sook,ACTOR,2,7.15,7.7
524174,Sid Ali Kouiret,ACTOR,1,7.2,5.3
524182,Julio César Luna,ACTOR,2,4.6,5.55
524319,Ahmed Khalil,ACTOR,1,3.4,3.2
524371,Dina Doron,ACTOR,1,8.0,7.9
524579,Kelly Lange,ACTOR,1,4.6,5.2
524824,Fred Otash,ACTOR,1,6.2,6.3
524849,Faryal,ACTOR,1,5.1,3.8
524971,Bobby Beausoleil,ACTOR,1,7.4,7.1
525264,Nagwa Ibrahim,ACTOR,1,8.1,8.5
526561,Zagallo,ACTOR,1,7.0,7.5
526565,Amarildo,ACTOR,1,7.0,7.5
527062,Frances Chaney,ACTOR,1,7.7,7.4
527404,Larissa Gallagher,ACTOR,1,5.3,7.2
527406,Cristina Milizia,ACTOR,4,5.8,7.43
527998,Víctor Jara,ACTOR,1,7.2,7.7
528383,Marcos Valle,ACTOR,1,8.5,8.8
528814,Tor Erik Gunstrøm,ACTOR,1,6.9,6.7
529182,Diane Winter,ACTOR,1,6.4,6.3
529228,Sandy Mansson,ACTOR,1,6.3,5.9
529459,Jan Burrell,ACTOR,1,6.7,6.8
529467,Len Chandler,ACTOR,1,6.2,6.1
529468,Francine Parker,DIRECTOR,1,6.2,6.1
529469,Pamela Donegan,ACTOR,1,6.2,6.1
529643,Viktoriya Fyodorova,ACTOR,1,6.3,6.7
529734,John Destry,ACTOR,1,5.9,5.9
529855,Chris Morrell,ACTOR,1,6.8,6.93
530033,Hind Rostom,ACTOR,1,7.5,7.3
530275,Naglaa Fathy,ACTOR,1,7.2,6.0
530610,David Hargreaves,ACTOR,1,6.6,6.8
530807,Blossom Chukwujekwu,ACTOR,9,4.86,4.8
530809,Tina Mba,ACTOR,7,6.32,5.42
530811,Toyin Aimakhu-Johnson,ACTOR,2,6.3,
530813,Ken Erics,ACTOR,1,6.2,
530815,Gabriel Afolayan,ACTOR,3,5.77,6.7
530817,Lala Akindoju,ACTOR,1,,
530826,Mahmoud el-Meliguy,ACTOR,4,7.52,6.72
532056,Hank Beebe,ACTOR,1,7.6,8.0
532225,Lorenzo Rapazzini,ACTOR,1,5.5,6.7
532337,Hung Cuong,ACTOR,1,6.5,6.6
532433,Tiziano Cortini,ACTOR,1,6.7,6.71
532479,Felicia Culotta,ACTOR,1,6.4,7.2
533572,Jim Gable,DIRECTOR,1,7.5,7.4
533596,Bobby Rush,ACTOR,1,7.2,7.0
534050,Soheir El-Morshidy,ACTOR,1,7.2,5.3
534255,Kang Eun-jin,ACTOR,1,8.2,8.0
534262,Sergio Ciulli,ACTOR,1,7.5,7.5
534354,Philip L. Parslow,ACTOR,1,7.3,7.1
534650,Davilia O'Connor,ACTOR,1,5.9,6.8
534965,Elizabeth Campbell,ACTOR,1,7.3,7.1
535238,Veleka Gray,ACTOR,1,4.8,5.4
535747,Liora Rivlin,ACTOR,1,7.6,7.0
536971,Robert Aiken,ACTOR,1,6.7,6.7
536986,Zouzou Hamdy El-Hakim,ACTOR,1,7.2,6.0
537213,Mohammed Tawfik,ACTOR,1,6.5,5.3
537218,Yehia Chahine,ACTOR,2,7.65,7.25
538017,Ahmed Abaza,ACTOR,1,7.5,7.3
538123,Youssef Wahby,ACTOR,1,7.2,6.0
538626,Ethel Kennedy,ACTOR,1,8.1,8.3
538704,Anais Lee,ACTOR,1,7.3,8.0
538977,T.C. Jones,ACTOR,1,8.2,8.2
539684,Darwin Lamb,ACTOR,1,7.3,7.1
539966,Steve Reeves,ACTOR,1,6.2,6.7
540350,Crystal LaBeija,ACTOR,1,8.2,8.2
540702,Abdel Warith Assir,ACTOR,3,7.57,7.17
541581,Jiřina Třebická,ACTOR,1,7.1,6.9
541998,Hồ Chí Minh,ACTOR,1,6.5,6.6
543057,John Murphy,ACTOR,1,5.4,6.2
543125,Gianni Sanjust,ACTOR,1,8.3,8.45
543507,Lolita Chatterjee,ACTOR,1,6.8,6.2
543641,Francisco Cano,ACTOR,1,4.5,5.8
543942,Stuart Anderson,ACTOR,1,7.7,7.7
543986,Mbissine Thérèse Diop,ACTOR,1,3.4,5.3
544484,Wilson Simonal,ACTOR,1,8.5,8.8
544741,Antonio Durán,ACTOR,1,6.5,8.2
545843,Erik Holland,ACTOR,1,7.9,7.88
546021,Ahmed Louxor,ACTOR,1,7.6,7.1
546192,Pamela MacDonald,ACTOR,1,6.3,7.7
546368,King Edward VIII,ACTOR,1,7.3,7.4
546369,Wallis Simpson,ACTOR,1,7.3,7.4
547338,Oh Young-soo,ACTOR,2,7.15,6.91
547754,Eric Abidal,ACTOR,1,7.9,7.8
547764,Patrick Vieira,ACTOR,1,6.4,6.5
548006,Peter Brett,ACTOR,1,8.0,7.8
548877,Dora Reisser,ACTOR,1,7.7,7.6
549053,Itala Békés,ACTOR,1,7.5,7.2
549500,Kemal İnci,ACTOR,1,7.0,6.3
549933,Mohammed Hussain,DIRECTOR,1,5.1,3.8
550685,Maria Menado,ACTOR,1,6.4,6.3
551078,Joey Faye,ACTOR,1,8.3,8.45
551439,Susan Spafford,ACTOR,1,8.3,8.45
552058,Miguel Gila,ACTOR,1,4.2,5.6
552067,Ted Otis,ACTOR,1,6.4,6.9
552886,Brian McDermott,ACTOR,1,7.9,7.88
553375,Ahmad Mazhar,ACTOR,1,7.6,7.1
555008,Naima Wasfy,ACTOR,1,7.5,7.3
555448,Patricia López Arnaiz,ACTOR,6,6.28,6.6
555497,Henri Charles,ACTOR,1,3.7,10.0
555503,Chuku Modu,ACTOR,1,7.6,7.9
557165,Abdel Aziz Khalil,ACTOR,1,7.5,7.3
557166,Said Khalil,ACTOR,1,7.5,7.3
557167,Abdel Ghani Nagdi,ACTOR,1,7.5,7.3
557168,Loutfi El Hakim,ACTOR,1,7.5,7.3
557169,Abdel Hamid Bodaoha,ACTOR,1,7.5,7.3
557170,F. El Demerdache,ACTOR,1,7.5,7.3
557171,Said El Araby,ACTOR,1,7.5,7.3
557172,Hana Abdel Fattah,ACTOR,1,7.5,7.3
557173,Safia Sarwat,ACTOR,1,7.5,7.3
557178,Asaad Kellada,ACTOR,1,7.5,7.3
557940,Hoda Soltan,ACTOR,2,6.85,5.3
558574,Rachel Paulson,ACTOR,1,5.8,6.4
558576,Aaron Leddick,ACTOR,1,5.9,5.9
558739,April Cameron,ACTOR,1,6.6,10.0
558754,Josh Ostrovsky,ACTOR,1,6.7,5.9
558768,Sara Wijayanto,ACTOR,3,4.8,5.4
558787,Victor Chi,ACTOR,1,5.4,5.5
558944,Leila Fawzi,ACTOR,2,7.4,6.55
560735,Ferdoos Mohammed,ACTOR,1,6.7,5.9
562959,Abdel Ghani Kamar,ACTOR,1,7.4,7.0
563814,Blue Ivy Carter,ACTOR,1,7.5,8.2
564686,Wendy Noel,ACTOR,1,5.9,5.9
566487,Paula Garcia,ACTOR,1,6.5,7.2
568116,Trilok Kapoor,ACTOR,1,2.1,4.9
568294,Jill Raymond,ACTOR,1,7.6,7.1
569282,Frederick Allen,ACTOR,1,6.4,6.7
574748,Meredith White,ACTOR,1,6.7,6.64
576037,Zaki Toleimat,ACTOR,1,7.6,7.1
578348,Yuu Hayashi,ACTOR,1,6.7,5.8
580202,Salvatore Costa,ACTOR,1,2.7,2.9
582941,Ben Wise,ACTOR,1,7.1,6.9
583534,Álex Nova,ACTOR,1,5.9,6.0
583772,Salvita Decorte,ACTOR,1,6.9,6.8
584100,Henry Ward,ACTOR,1,,6.0
585483,Booker T. Washington,ACTOR,1,6.5,6.47
588923,Morgan Deare,ACTOR,1,7.1,6.9
589020,Anna Moliner,ACTOR,1,7.4,7.1
589021,Pol Hermoso,ACTOR,1,6.2,7.1
589101,David Gunning,ACTOR,1,,5.7
589103,Lubna Azabal,ACTOR,1,5.9,6.3
589104,Catia Ojeda,ACTOR,2,5.25,6.55
589106,Sascha Alexander Geršak,ACTOR,1,4.8,4.5
589113,Olivia Milch,DIRECTOR,1,5.2,5.5
589115,Fay Masterson,ACTOR,2,6.85,6.78
589118,Gus Birney,ACTOR,1,6.6,6.6
589124,Ian McElhinney,ACTOR,2,7.75,7.6
589126,Keean Johnson,ACTOR,2,5.0,6.05
589128,David Schofield,ACTOR,3,6.53,6.58
589134,Byron Bowers,ACTOR,1,6.3,6.2
589136,Iain Armitage,ACTOR,1,6.9,6.7
589137,P.J. Byrne,ACTOR,7,6.15,6.22
589142,Darby Camp,ACTOR,3,6.43,6.9
589144,Chloe Coleman,ACTOR,2,4.8,6.05
589146,Cameron Crovetti,ACTOR,1,6.6,6.85
589152,Simone Kessell,ACTOR,1,7.1,7.3
589167,Christie-Lee Britten,ACTOR,1,5.4,5.5
589168,Finn Ireland,ACTOR,1,5.6,6.3
589171,Angourie Rice,ACTOR,2,6.15,5.9
589182,Robin Lord Taylor,ACTOR,1,7.8,7.6
589186,Christopher Britton,ACTOR,2,5.35,5.85
589190,Natalia Belitski,ACTOR,1,7.1,6.9
589206,Cheyanna Lavon Zubas,ACTOR,1,5.9,5.8
589220,Cailee Spaeny,ACTOR,1,7.2,7.06
589224,Winston Duke,ACTOR,1,6.2,6.54
589225,Will McCormack,DIRECTOR,1,,7.8
589234,Nora Sommerkamp,ACTOR,1,5.4,6.2
589235,Marmee Regine Cosico,ACTOR,1,6.5,6.7
589237,Thaddeus Daniels,ACTOR,1,6.4,6.6
589238,Shade Rupe,ACTOR,1,7.0,6.8
589239,Carla Juri,ACTOR,1,8.0,7.5
589243,Lucy Boynton,ACTOR,5,6.3,6.48
589251,Oliver Masucci,ACTOR,1,6.7,7.18
589253,Claudie Blakley,ACTOR,1,6.9,7.0
589258,Uwe Preuss,ACTOR,1,5.9,6.7
589263,Amber Rivera,ACTOR,2,4.85,5.85
589270,Jeffrey Holsman,ACTOR,2,4.85,5.85
589273,Burt Grinstead,ACTOR,1,4.0,6.6
589278,Emmett James,ACTOR,1,7.9,7.88
589279,Harvey Friedman,ACTOR,1,3.7,5.9
589281,Peter Lepeniotis,DIRECTOR,2,5.65,5.95
589282,Joana Ribeiro,ACTOR,2,7.2,7.1
589285,Kyohei Ishiguro,DIRECTOR,2,5.5,6.6
589286,Sarah Snook,ACTOR,2,7.1,6.95
589287,Aia Kruse,ACTOR,1,6.6,6.6
589288,Iñigo Azpitarte,ACTOR,1,6.6,6.6
589290,Lee Ji-hoon,ACTOR,3,7.3,7.64
589291,Joaquín Ferreira,ACTOR,3,6.13,6.73
589295,Zoltán Schneider,ACTOR,1,7.5,7.2
589304,Brad Anderson,DIRECTOR,3,6.5,6.6
589305,Shuhei Uesugi,ACTOR,2,6.2,6.5
589309,Tony Vogel,ACTOR,1,7.1,6.9
589312,Jack Donnelly,ACTOR,1,4.4,4.6
589313,Fahri Yardım,ACTOR,1,7.5,7.4
589314,David Ayer,DIRECTOR,1,6.3,6.2
589316,Ludovic Bernard,DIRECTOR,1,6.9,6.8
589319,Waldemar Kobus,ACTOR,1,7.0,7.4
589326,Jana Allen,ACTOR,1,6.2,6.77
589334,Teo Briones,ACTOR,1,7.7,7.43
589335,Tyler Laracca,ACTOR,1,7.7,7.43
589336,James Jordan,ACTOR,2,7.05,6.81
589338,Claire Rushbrook,ACTOR,2,6.5,6.95
589340,Kelly Richardson,ACTOR,1,6.0,6.1
589342,Michael McElhatton,ACTOR,4,7.05,7.12
589343,Geoff Bell,ACTOR,1,6.9,7.3
589344,Vengo Gao,ACTOR,1,8.3,7.8
589347,Stephanie Sigman,ACTOR,1,6.3,5.9
589350,Darren Chen,ACTOR,1,7.9,8.5
589352,Scott G. Anderson,ACTOR,1,7.9,7.88
589356,Mido Hamada,ACTOR,1,6.8,6.7
589377,Alice Dwyer,ACTOR,1,5.2,6.0
589379,Aly Mawji,ACTOR,2,5.9,7.7
589381,Jamie Bock,ACTOR,1,6.0,6.1
589382,Cameron Cruz,ACTOR,2,6.0,6.05
589383,Becky Feldman,ACTOR,1,6.0,6.1
589384,Monica Padman,ACTOR,1,6.0,6.1
589385,Aden Young,ACTOR,1,5.1,5.3
589386,Susie Porter,ACTOR,2,7.45,7.25
589387,Robert Taylor,ACTOR,1,8.3,7.8
589388,Bryan Probets,ACTOR,1,7.1,6.9
589389,Wass Stevens,ACTOR,3,5.83,6.53
589401,Will Tilston,ACTOR,1,7.3,8.2
589433,Josep Maria Pou,ACTOR,3,6.57,6.47
589451,Tom Fisher,ACTOR,1,7.2,7.2
589455,Jack Farthing,ACTOR,3,6.5,6.5
589456,Michael Hogan,ACTOR,1,5.4,6.0
589458,Melissa Villaseñor,ACTOR,1,5.2,6.0
589463,Yuma Yamoto,ACTOR,1,6.7,7.9
589478,Kendall Jenner,ACTOR,2,6.75,6.95
589479,Kylie Jenner,ACTOR,1,6.3,7.0
589484,Homayoun Ershadi,ACTOR,1,7.4,7.0
589490,Andrea Bang,ACTOR,1,8.2,7.8
589491,Nicole Power,ACTOR,1,8.2,7.8
589505,Diego Klattenhoff,ACTOR,3,6.8,6.83
589526,Kellye Nakahara,ACTOR,1,4.5,5.5
589532,Ana Capri,ACTOR,1,6.6,6.0
589534,Tom Butler,ACTOR,1,5.7,6.0
589535,Ellen Wong,ACTOR,1,8.0,7.4
589544,Tonya Kay,ACTOR,1,4.7,5.3
589555,Tanvir Ahsan,DIRECTOR,1,6.9,8.0
589559,Josse De Pauw,ACTOR,1,7.4,7.0
589560,Maximilian Diehle,ACTOR,1,5.4,5.7
589568,Cai Guo-Qiang,ACTOR,1,7.3,7.0
589580,Milan Peschel,ACTOR,3,5.67,6.03
589593,Kim Byung-chul,ACTOR,4,7.95,8.12
589598,Gus Worland,ACTOR,1,5.9,6.8
589602,Essie Davis,ACTOR,1,6.3,6.1
589603,Andreas Döhler,ACTOR,2,6.25,6.15
589605,Peri Baumeister,ACTOR,2,6.8,7.05
589606,Christian Rubeck,ACTOR,2,6.85,6.95
589607,David Zimmerschied,ACTOR,1,6.0,6.4
589639,Lynn,ACTOR,3,7.53,7.81
589657,Nina Sosanya,ACTOR,5,7.2,6.87
589667,Jodie Turner-Smith,ACTOR,2,6.05,5.85
589680,Jeroen Perceval,ACTOR,2,7.4,7.1
589681,Lana Cooper,ACTOR,1,5.4,4.2
589688,David Caprita,ACTOR,1,6.9,7.4
589712,Saskia Rosendahl,ACTOR,1,8.4,7.9
589785,Kim Dong-young,ACTOR,2,5.3,7.02
589786,Nicholas Farrell,ACTOR,4,6.55,6.55
589811,Sandy Johnson,ACTOR,1,8.2,7.81
589811,Sandy Johnson,DIRECTOR,1,6.5,6.5
589831,Lina El Arabi,ACTOR,1,7.4,7.3
589832,Alice de Lencquesaing,ACTOR,1,7.9,6.9
589833,Vincent Vermignon,ACTOR,1,5.1,4.8
589836,Malcolm Danare,ACTOR,1,6.7,6.8
589838,Wolf Bachofner,ACTOR,1,5.7,7.4
589868,Kate Dickie,ACTOR,1,,7.7
589869,Marie Leuenberger,ACTOR,1,5.0,5.2
589870,Ramona Kunze-Libnow,ACTOR,1,5.0,5.2
589872,Danielle Antunes,ACTOR,1,6.0,6.5
589873,Flávio Baiocchi,ACTOR,1,6.0,6.5
589875,Nelson Baskerville,ACTOR,1,6.0,6.5
589901,Mao Noguchi,ACTOR,1,7.7,7.3
589918,Ni Dahong,ACTOR,1,8.4,8.1
589936,Antonia Campbell-Hughes,ACTOR,2,4.25,4.85
589937,Frederick Weller,ACTOR,1,7.3,7.33
589948,Vicky McClure,ACTOR,1,,6.2
589951,Stuart Graham,ACTOR,1,7.0,6.8
589952,Rafi Pitts,ACTOR,1,7.7,7.3
589953,Eddie Jemison,ACTOR,1,7.1,6.9
589954,Johanna Gastdorf,ACTOR,1,,6.1
589992,Haruka Imou,ACTOR,1,7.4,7.4
589994,Keisuke Sakurai,ACTOR,1,6.4,6.0
590023,John Iii Franklin,ACTOR,1,8.4,7.3
590024,John Iii Franklin,ACTOR,1,8.4,7.3
590025,John Iii Franklin,ACTOR,1,8.4,7.3
590026,Ron Ollie,ACTOR,1,8.4,7.3
590029,Niyi Akinmolayan,DIRECTOR,5,5.1,6.24
590030,Chinaza Onuzo,DIRECTOR,1,5.7,4.0
590031,Joseph Poliquin,ACTOR,1,6.0,6.5
590046,Gloria Sevilla,ACTOR,1,6.3,8.1
590052,Nina Gummich,ACTOR,2,5.6,5.25
590059,Iris Cayatte,ACTOR,1,6.5,7.2
590065,Kumud Pant,ACTOR,1,4.8,4.5
590079,Chandini Chowdary,ACTOR,1,7.6,7.0
590085,Robert Hobbs,ACTOR,7,5.9,6.83
590090,Inbar Lavi,ACTOR,1,7.8,7.3
590091,Yang Zi,ACTOR,1,8.3,8.6
590098,Aurora Aksnes,ACTOR,1,6.6,7.3
590134,Julian Ovenden,ACTOR,1,6.7,7.0
590139,Jesse Hutch,ACTOR,1,5.7,6.0
590147,Sabin Tambrea,ACTOR,1,8.4,7.9
590148,Javicia Leslie,ACTOR,1,5.4,6.3
590154,Hattie Morahan,ACTOR,4,6.65,6.81
590166,Gabrielle Rose,ACTOR,1,5.9,5.9
590180,Mišel Matičević,ACTOR,4,7.68,7.62
590183,Robert Schupp,ACTOR,1,5.9,6.7
590185,Christian Kuchenbuch,ACTOR,1,7.6,7.1
590188,Megan Ferguson,ACTOR,2,6.25,6.31
590190,Omar Maskati,ACTOR,1,5.7,5.4
590224,Huub Smit,ACTOR,3,6.2,6.61
590241,Sylvain Marcel,ACTOR,1,6.5,6.4
590246,Erin Flannery,ACTOR,1,5.7,5.3
590250,Jan Suter,DIRECTOR,19,6.06,6.13
590264,Brid Brennan,ACTOR,1,6.8,6.4
590268,Lance Broadway,ACTOR,1,6.5,6.4
590270,Fernando Soto,ACTOR,1,7.4,7.1
590273,Justin Cornwell,ACTOR,1,6.4,6.65
590322,Steve Schirripa,ACTOR,1,,5.8
590324,Aljoscha Stadelmann,ACTOR,1,8.0,8.2
590325,Udo Kroschwald,ACTOR,1,5.5,5.6
590344,Raymond Coulthard,ACTOR,1,6.4,6.7
590381,Peter Schneider,ACTOR,1,7.8,7.7
590388,Sandy Martin,ACTOR,1,7.0,6.1
590401,Marta Ojrzyńska,ACTOR,1,5.2,5.24
590469,Ana María Estupiñán,ACTOR,2,8.4,7.55
590472,Ilona Schulz,ACTOR,1,6.1,7.0
590486,Caitlin FitzGerald,ACTOR,4,5.95,6.18
590505,Kristina Lilley,ACTOR,2,5.9,6.65
590523,Julia Benson,ACTOR,2,6.0,6.83
590524,Abby Donnelly,ACTOR,3,5.03,6.87
590527,Action Bronson,ACTOR,2,6.6,6.55
590558,Thorsten Merten,ACTOR,2,7.7,7.3
590582,Constance Dollé,ACTOR,1,5.3,5.2
590583,Marie-Julie Baup,ACTOR,1,7.7,7.5
590659,Gizem Emre,ACTOR,1,5.3,5.7
590668,Oliver Cooper,ACTOR,1,6.6,6.8
590674,Nursel Köse,ACTOR,1,7.1,7.5
590676,Liz May Brice,ACTOR,1,7.6,7.3
590678,Tina Holmes,ACTOR,1,6.8,6.5
590681,Shawn Levy,DIRECTOR,1,6.7,7.11
590682,Erik Canuel,DIRECTOR,1,6.5,6.4
590684,Kate Harbour,ACTOR,4,6.95,6.68
590688,Vedat Erincin,ACTOR,1,6.5,7.2
590696,Roland Manookian,ACTOR,1,6.5,6.5
590709,Rodger Corser,ACTOR,1,7.3,6.8
590746,Julius Feldmeier,ACTOR,1,8.4,7.9
590769,Matthias Bundschuh,ACTOR,2,5.65,5.7
590801,Vlasta Vrana,ACTOR,1,,
590823,Roshan Mathew,ACTOR,3,6.3,6.83
590826,Aniyappan,ACTOR,1,7.6,6.8
590831,Heather Mitchell,ACTOR,1,7.3,6.4
590832,Melika Foroutan,ACTOR,1,6.7,7.18
590833,Fritz Roth,ACTOR,1,6.8,6.7
590841,Rufus Wright,ACTOR,2,6.3,6.13
590876,Robert Curtis Brown,ACTOR,3,6.57,6.83
590877,Hans-Jochen Wagner,ACTOR,1,6.4,6.9
590886,Michael Lott,ACTOR,1,6.5,7.2
590888,Sean Harris,ACTOR,2,7.55,7.4
590912,Narges Rashidi,ACTOR,1,6.8,6.5
590913,Jella Haase,ACTOR,1,4.9,5.3
590914,Malcolm Barrett,ACTOR,1,7.5,7.3
590918,Mhamed Arezki,ACTOR,1,,7.1
590921,Kim Sok-yun,DIRECTOR,2,8.2,8.15
590922,Silas Carson,ACTOR,1,7.4,7.3
590930,Carloto Cotta,ACTOR,1,7.9,7.0
590932,Steffen Scheumann,ACTOR,1,4.8,4.5
590937,Matt Walton,ACTOR,1,7.8,7.6
590938,Dan Spielman,ACTOR,2,7.45,7.7
590939,Richard Dillane,ACTOR,3,6.9,6.93
590941,Kai Lentrodt,ACTOR,1,3.8,5.5
590944,Ivory Aquino,ACTOR,1,6.5,6.1
590962,John Keogh,ACTOR,1,6.6,6.7
590964,Jordan Bolger,ACTOR,1,6.0,6.0
590976,Daniele Rizzo,ACTOR,1,5.0,5.4
591006,Ted Friend,ACTOR,1,5.1,5.5
591069,Michael Stein,ACTOR,1,7.9,7.6
591089,Lina Renna,ACTOR,2,6.25,6.65
591090,Violet Columbus,ACTOR,1,6.0,6.6
591108,Michael E. Mann,ACTOR,1,6.5,6.2
591112,Nicolas Cantu,ACTOR,4,5.88,7.38
591116,Hans Löw,ACTOR,1,6.5,6.1
591140,David Costabile,ACTOR,1,6.9,7.52
591164,Jonathan Hernández,ACTOR,1,4.9,5.0
591178,Rachael Crawford,ACTOR,1,6.7,6.6
591187,Noemí Frenkel,ACTOR,2,5.6,7.95
591200,Vyto Ruginis,ACTOR,1,6.5,6.5
591265,Claudia Doumit,ACTOR,1,5.2,5.5
591278,Selma Sonat,ACTOR,1,8.4,9.1
591318,Pat Skipper,ACTOR,1,6.0,6.2
591350,Kim Jong-soo,ACTOR,2,6.6,6.84
591368,Hernán Romo,ACTOR,1,7.8,7.5
